pH,ec,turbidity,temperature,label
4.426753009412805,3.7710476860046533,64.97837001840189,23.96039136456161,SUSPICIOUS
5.534467570680446,0.9986113649257742,19.66831052643474,24.573614619276075,PURE
4.99173504163322,3.866295415936545,45.75534087345118,24.76962813014594,SUSPICIOUS
5.742800098818418,1.1148189560839552,21.56499215086194,23.24691866347108,PURE
5.388457814208819,0.8524369002346303,11.944919001187717,24.915878617925735,PURE
5.540198529906826,1.2583325387925872,21.854325969434832,23.215709959270097,PURE
5.699342830602246,0.847823209132991,22.630887737658206,22.615150130833644,PURE
5.506854049285948,1.08809492878764,17.748809452754315,24.183014721968043,PURE
5.231925721901781,3.8639200640406184,69.65697906551677,23.18598930039897,SUSPICIOUS
5.613505640937585,1.332632750430992,14.686881205270767,24.94861160858328,PURE
5.592834792178009,0.9363558633533056,19.634636868820813,27.448347185428876,PURE
5.385821500387777,1.0461186331110885,15.377398668601131,21.827979149375633,PURE
5.613712594961205,0.9801214709111956,25.64775159730307,23.203696840619518,PURE
3.750178285537928,4.064097070924529,89.75672601009798,26.59877249922764,SUSPICIOUS
5.350852244257602,1.0821759920974423,21.07967803472132,23.851236204330927,PURE
5.786256023823239,1.1234654766617564,15.940615169387662,23.53624181479704,PURE
5.7043883131233795,1.0770920309494765,16.84532734895661,25.809763449762535,PURE
5.418395184895758,1.0119911026606032,18.49666152714613,23.05954941331835,PURE
5.3244661264085815,0.993948476325512,10.216854132380481,23.876773232411146,PURE
5.6183521553071,1.2248239634104312,10.607068771100792,23.369719774356213,PURE
4.305216736480197,4.171054976283938,56.089702987141386,24.527172311312373,SUSPICIOUS
5.12257826178758,3.6693779962231847,59.247665190957925,24.11315045835239,SUSPICIOUS
4.1151023327434295,3.643250821913101,49.65127293064893,23.024996128764812,SUSPICIOUS
5.273912801296295,3.200181907192699,65.45230325748587,25.293590208574138,SUSPICIOUS
5.202486217079821,1.225669101852856,23.718770216034645,23.57732308670924,PURE
5.639372247173824,0.9754600960358814,15.115540652384256,21.508558599726012,PURE
4.371178337662424,4.251107472317619,77.33780695221495,25.892882251070986,SUSPICIOUS
5.507872245808042,1.2799199750866501,20.8853606359027,23.940667269215016,PURE
5.467642707046322,1.437428327014513,26.32737222231288,23.668553739255504,PURE
4.912712043993486,3.0611423151239467,91.18330833123144,24.009633404716407,SUSPICIOUS
5.126512411434218,3.670731364102394,60.310537313131974,22.20954475236528,SUSPICIOUS
4.488833329047048,3.401523010076707,26.17974274758089,21.177226431753542,SUSPICIOUS
4.536009398015478,3.5966589196971857,93.14865292408284,23.94444480442738,SUSPICIOUS
5.005178307437361,3.594289302265482,69.58727642424046,21.187241295531383,SUSPICIOUS
4.848248036213556,3.247387647822666,77.73908826556149,22.92127002113637,SUSPICIOUS
4.334908453846374,3.6682549217852016,66.6028166214771,21.295290485616082,SUSPICIOUS
4.403895807541704,3.0322350287051165,54.63719763506192,24.18480721017673,SUSPICIOUS
5.470976049078975,1.0739713891264633,16.24243257979346,25.598220562598026,PURE
4.512177507361165,2.519618620422091,66.38113518072187,26.061657139756225,SUSPICIOUS
4.87432262180212,3.694289202210305,68.64200076543759,24.134371021882874,SUSPICIOUS
5.658614494659736,1.0099869057041513,30.866799016249303,24.286648602029857,PURE
5.8955788089483026,1.1151609116387453,21.163909330531425,22.493788849871898,PURE
4.455899399511454,3.609766221953514,82.12086697421718,25.421289693184285,SUSPICIOUS
5.584579658117179,1.0502071703041853,16.286562029598258,24.199454511220313,PURE
4.643112248166936,3.6648463771783653,51.18565865246126,24.115277824438152,SUSPICIOUS
5.619415509869608,0.9355559208867138,18.357831186096963,23.92580443552135,PURE
5.7251334695530005,0.863348297466845,21.608360320216175,23.167200709960202,PURE
4.806771129602892,3.0782408848099285,89.45491819841664,21.29841339877089,SUSPICIOUS
4.844629710111631,4.095103774508656,33.63639609590587,26.418330942383136,SUSPICIOUS
4.684055391819125,3.496024558245016,62.667258673205886,23.35604666322411,SUSPICIOUS
4.626576226270585,3.1560442959271486,57.3046501751369,26.42337423532235,SUSPICIOUS
4.69013306427963,3.3329914166635413,81.08215721331254,24.983851164794643,SUSPICIOUS
4.761020319206626,3.4597901842070766,83.24664665720738,25.19023308082832,SUSPICIOUS
4.798880045834142,3.43223720740506,76.9964497365029,24.25298200795009,SUSPICIOUS
4.91760068590338,3.8078686062696483,69.63706590413626,24.74504883485478,SUSPICIOUS
3.900539794640368,3.8671599556196368,100.86243204567548,22.70073772767825,SUSPICIOUS
5.783080423540414,0.9349005606414977,15.70319550229878,26.325750739221114,PURE
5.764380500875045,0.8571622774424537,6.944323454960575,26.180076715676552,PURE
4.665015629707366,3.6454874758191256,74.24931807319213,25.62867948740902,SUSPICIOUS
5.487542494151805,0.8504433636070302,21.77695612912878,22.94523536231117,PURE
5.6809963421921905,0.8234400538071329,10.966694515758888,24.858874172034238,PURE
4.028849818913047,3.1084612807155305,74.86538922582405,23.841077468543798,SUSPICIOUS
5.317539259732941,1.1261481154572184,21.756935616858947,26.718672836995392,PURE
4.523046567318077,3.364750610970454,74.40336898249944,23.662716027287882,SUSPICIOUS
4.403509484634785,3.293278564534896,54.762672715324044,25.42970495086987,SUSPICIOUS
5.432156495355472,1.3555329791576851,15.561968879637533,24.33320065745057,PURE
4.618741060031223,3.8960211747682614,66.94489374734552,23.909008779278068,SUSPICIOUS
5.735919549786935,1.3239149822869154,14.108476372988436,25.140621984216445,PURE
4.395222688704472,4.009380925848658,87.22956024143073,24.349824196895252,SUSPICIOUS
5.387539257254779,0.6752208551380388,17.209960507105052,23.265840836222665,PURE
5.535587696758864,1.4752341678431773,18.36658983594202,23.46106186381941,PURE
4.4812220616301435,2.9803951663304966,56.163847232522464,24.358870296166725,SUSPICIOUS
4.629012494157321,3.23145701444098,80.39658410894717,24.54225528780915,SUSPICIOUS
5.622184517941973,1.1924206948526543,8.975589496677404,21.644662920164315,PURE
4.4115150965123915,3.1097382750976386,61.97007721069116,24.833406699005174,SUSPICIOUS
3.9994247778367233,3.3237650818097277,43.473409516557226,23.87534164105696,SUSPICIOUS
5.469334153485257,1.0619322643832785,14.223085338233387,24.961264291900516,PURE
5.637290862953885,0.8836903992771211,22.91345491972757,25.316043435863506,PURE
5.3662643924760935,1.102518480156359,21.62883311949346,24.501685184980538,PURE
5.5768703435223514,0.9821270486111577,20.649020889576413,24.40736825579306,PURE
6.062931713334701,1.0449896605696714,19.539008844460295,24.192156622366184,PURE
5.602600378375581,0.9070153078839792,12.447120772670857,23.161617229092617,PURE
4.485923826336244,3.4283249624485537,81.9139701943274,23.803114549361542,SUSPICIOUS
5.6464507394322005,1.1093961187529484,12.467370456291649,25.917677793910947,PURE
5.643291717916394,0.9088919118799149,13.10813611192484,24.638186342677447,PURE
5.3844510444141385,1.1622500309087074,19.737908526808354,20.364181010056566,PURE
4.669172736015708,3.5342961394316283,62.42837618157674,23.068728602623327,SUSPICIOUS
5.8107604104069805,1.200809303103569,10.957693518182202,26.165646906109888,PURE
5.401892734973862,1.2744641273441357,13.051975898707095,23.223583051445743,PURE
4.755066522634047,3.699964364998102,57.84621344478428,24.02827443441727,SUSPICIOUS
5.970455636901788,1.2324261349042094,9.6923996886552,21.996983461934846,PURE
6.0926484224970565,1.1803423444197885,12.372554763508116,26.693816509643284,PURE
4.143720474291146,3.9983157433228254,77.69658697264124,24.89033508342129,SUSPICIOUS
4.327889998818426,3.7045690604535886,78.73146555202923,26.54257656064613,SUSPICIOUS
5.645491986920826,0.9203170657303285,16.32107650354936,25.230723271796045,PURE
5.5381575248297565,0.9816857222328341,15.837209060901895,23.281877067504784,PURE
5.64281874882604,0.6865115799920247,12.594683362000513,24.975301766937992,PURE
5.4911234550949635,0.9036982697904099,14.183704217287415,24.932714943325795,PURE
5.662849466519054,0.8139717244078735,13.112223776007244,26.656200953453265,PURE
4.5593732350387945,2.69314275154751,68.17378737425075,22.73513010702571,SUSPICIOUS
5.585597975683933,1.2363905942589928,7.809377324110731,24.400575398803888,PURE
5.7030095372612095,0.9892701389305637,7.59035296058139,24.854650920348305,PURE
5.163156900477405,3.181270849838295,97.57275515192684,24.610578430686804,SUSPICIOUS
5.521578369373568,1.0057923388763355,23.187699721289498,24.249678312319585,PURE
4.305918966688328,3.587028284923786,69.94938313883571,21.254050654715314,SUSPICIOUS
4.304574598915665,3.3443869693256496,92.70174614863197,27.25641407624672,SUSPICIOUS
5.315050362757308,1.1020466122039174,20.852993342965796,25.458831674440095,PURE
5.737252038074902,0.7969617875602897,11.259072889471435,25.260965323483084,PURE
4.55927988140772,3.4380026957062055,67.09510811080423,25.11319123660784,SUSPICIOUS
3.9921129557413844,4.428103564970161,88.25737781238244,20.204568715880505,SUSPICIOUS
5.553172608610163,1.0031531854267497,15.56437308117652,27.948573097256087,PURE
5.593057646058951,1.1448184963620835,18.546973973024464,24.428798086087358,PURE
5.456031158321058,0.9614180809478692,14.015523722647616,25.579729279999356,PURE
5.397433775933115,1.4264822607863272,20.504585938121902,23.947517264254557,PURE
4.284477820329241,3.295488371356987,37.409956809789456,24.781683642569007,SUSPICIOUS
4.183975331047903,3.595902002701273,94.3701768770434,23.624930228101572,SUSPICIOUS
5.904605971281605,1.3064930521102296,20.814846183452854,25.58046269491176,PURE
5.502927290434179,0.9938997704778946,16.18193893893072,23.939763074033486,PURE
4.80294512680279,3.0216024557152696,65.56897884791456,24.671575388715418,SUSPICIOUS
5.504165152430942,1.056463759354556,19.448874284482066,23.71969253375796,PURE
5.216245756940191,1.2038693028482346,21.27182828177029,24.30438453127695,PURE
4.359689639606432,3.0952438989203586,46.56181214670186,23.683304641758458,SUSPICIOUS
4.203422667854725,3.2893731882071138,84.9746634722194,25.651439452497858,SUSPICIOUS
5.5416612500413445,1.022937280627648,13.478416874477958,24.93100814632602,PURE
4.432610055000892,4.203672788009996,73.01739483809259,24.70153975764815,SUSPICIOUS
4.5929462130681085,3.095108547840309,66.10679983624124,19.58941704800358,SUSPICIOUS
5.369801284515539,1.1398119391146941,9.862287810584187,22.909294236262696,PURE
5.7534869458305815,0.9584661068762439,13.68004615160092,24.27725418554231,PURE
4.662989408710916,4.700841557090198,86.64549762934334,23.01935049202677,SUSPICIOUS
5.651510078144552,1.164543712067618,9.106398755478606,23.171665433578543,PURE
5.208065975224044,1.2176634412969154,16.077222278850872,24.688770118842655,PURE
5.694766584182357,1.0715241029957414,17.879374564449982,25.11938034904083,PURE
4.988518986938561,4.031292051713591,95.65920058872888,24.64788381701091,SUSPICIOUS
5.828564562903003,1.1195352197097663,20.405046158683568,24.987816409009245,PURE
5.561527807043775,1.2380287983422227,30.22875989808413,23.08081696427342,PURE
5.765436649807205,1.37372631150647,14.110916562045624,21.715219642824337,PURE
4.157098526180855,2.5932193010616293,59.97783871691509,25.16949079840401,SUSPICIOUS
5.428568488716743,0.6921535644479799,12.354741143913854,26.821735604160885,PURE
5.651976558849684,1.3358880241442574,16.77128467957028,26.073238486556292,PURE
4.8151963188022835,2.9575986429865493,87.22668563795132,23.383778568068124,SUSPICIOUS
4.410730948992002,3.629986071469558,70.36329185009137,24.819426372005548,SUSPICIOUS
5.677063475945767,1.2339345097660077,16.452267803430047,22.394872850510772,PURE
4.9926045480409105,3.898023842902908,75.07725765192536,23.839046783993656,SUSPICIOUS
4.630897100902209,3.4708584568199523,86.33122929556279,22.01996623316894,SUSPICIOUS
4.514658021097711,3.682754822815772,76.14727985392769,23.10650805893476,SUSPICIOUS
5.861428550856485,1.1983838343013011,26.345107626446964,24.760911046660947,PURE
4.6094883007398675,3.3207352134865147,117.8966135176729,21.50626201794649,SUSPICIOUS
5.800706579578405,1.037946648681309,12.95956844541298,25.334446193435156,PURE
5.714178102138633,1.492945026583278,19.05508733601309,24.964084139801315,PURE
5.550922376799425,1.3358594368127654,4.745150958034941,23.330349578174207,PURE
4.19557298079214,3.4922756515985185,87.42817453912286,25.062455770801595,SUSPICIOUS
4.156096382094393,3.2953381614240667,86.20072098571973,26.093525716184935,SUSPICIOUS
4.202582295163108,2.87654450865903,78.69449759820364,25.045431606766105,SUSPICIOUS
4.492693622321705,2.8538436176637103,66.60273851725252,23.06602595739832,SUSPICIOUS
5.5851108168467665,0.9345538112895355,25.480221557445915,24.949397726633265,PURE
5.953090848056219,0.9248763493230486,14.942410985040258,23.143231515325805,PURE
5.7563645743554614,1.006164869579059,16.636382151261646,24.973064831384463,PURE
5.4595893812245295,1.1489933142217446,20.39489912873196,22.315916967656552,PURE
5.463995055684301,1.1010487399436366,16.655556547225846,24.043117234402228,PURE
4.482714360889925,2.933366020463402,58.72313424857224,25.690057705241376,SUSPICIOUS
4.58369824866714,3.5973357649114903,72.857495196686,23.773090074519732,SUSPICIOUS
5.49634595634527,0.9645676576975777,29.35346428902198,22.84830365234381,PURE
5.53309975283181,1.2077820087369318,14.371280934232672,23.578349560671068,PURE
5.682556185387299,0.9503026926886894,18.532151138459483,24.41853228865551,PURE
5.4358635363296575,1.355535364379702,15.282876144331176,26.366179919645212,PURE
5.371405940433875,0.8881572956222098,17.075489317785056,24.36500917398404,PURE
5.456939258148006,1.7157761616910476,15.301201598453193,21.624145764771416,PURE
5.0760509791820505,0.8987965237000597,22.147027905917447,23.331746217898843,PURE
4.789163735038473,2.95625391109895,75.50930970102011,22.840683498264585,SUSPICIOUS
4.312869311791259,2.6605442156129353,74.84618909674043,24.433040443919786,SUSPICIOUS
4.919806630975801,3.5654401161072284,81.67541614249957,19.945151560501145,SUSPICIOUS
5.750386606537354,0.9453980432289067,19.119420121395656,27.015306808149525,PURE
4.731509613194503,3.387486520627428,69.67949058477346,23.27540842247484,SUSPICIOUS
4.9140274062442355,3.5608489030980066,88.40399835826462,24.031967473007914,SUSPICIOUS
4.618045615626525,2.795179490654397,63.201579260090874,26.060487817744438,SUSPICIOUS
4.832454845021255,3.1117447996366403,62.758847167269515,25.500873477064466,SUSPICIOUS
4.245911595504501,3.071552860514302,108.84345463027921,23.55677952295626,SUSPICIOUS
5.8177901193934725,1.0501927920887244,17.080083318236603,21.165688903581703,PURE
4.458123111553448,3.779577580151323,58.0121199002462,25.378731260415,SUSPICIOUS
6.028788817865065,0.9487298509431394,23.14577818662822,23.99459619136415,PURE
4.984113380717594,4.478654106632751,60.346752515238066,22.148476692180118,SUSPICIOUS
5.018262951030214,4.006548849989592,64.4168983589342,22.886294121452927,SUSPICIOUS
5.641772719000951,1.0696429809928834,13.697933173580239,25.250883231823355,PURE
5.423228512759773,1.1733196492193698,19.63066511121059,21.711712243612894,PURE
5.353827136713209,0.9846192688675195,11.52460613968192,25.66305537087436,PURE
4.545125671543073,3.9982857508322454,67.29280129614061,25.95651036431723,SUSPICIOUS
5.359940718588844,1.4046248154539316,20.588295102345615,22.497569985157625,PURE
4.209496663540909,3.7674388930249085,66.11642539443883,24.14697473020634,SUSPICIOUS
4.132270301099298,2.4818973134483517,77.70400159854574,23.536186384425203,SUSPICIOUS
5.7951090254244715,1.0595614695132212,15.895077595898686,22.658089046670746,PURE
5.594697224910156,1.4065477826005157,17.722076645447725,21.72638382750415,PURE
5.702653486622671,0.9872550894392051,13.719580870455664,23.679016733661737,PURE
4.205253781938507,3.2756544369082263,63.03074054052411,24.38060949224186,SUSPICIOUS
5.915842563101478,1.3533822298373246,15.038030378805654,24.739976851321334,PURE
4.442795279770996,3.3923450754135023,65.62283096626683,23.798536887794178,SUSPICIOUS
4.523590557094828,2.1230394325490227,79.28731391507796,25.898561761297053,SUSPICIOUS
4.422287356253789,3.2059115907293854,57.5861466902692,23.95015501403331,SUSPICIOUS
5.36173930055947,1.1240591263423798,18.990423803839274,24.968226271711615,PURE
5.650098570069175,0.7811144682411266,27.244780474726724,24.55300996330935,PURE
5.890706815431463,1.237210291999688,26.761352217118116,24.56581781259678,PURE
4.537672936041463,3.4682676655413687,76.78557694374601,23.835585294111254,SUSPICIOUS
5.555307442934829,1.4004714104192058,11.889360955540273,24.66002167508,PURE
4.909242128992153,3.410635788368031,72.69372672909397,23.92290941461727,SUSPICIOUS
5.507316461437507,0.9146139056843835,19.352284128899193,23.13654326064334,PURE
4.596407164635082,3.7389629356696346,77.27099225941713,25.447277449646187,SUSPICIOUS
5.439544546155676,1.0680122940073147,24.778189294024756,25.78352479666133,PURE
5.671422514302349,0.9205491257028338,15.923560430495993,22.6220220802737,PURE
5.334362790220314,1.1561983735470067,23.0314640460722,23.89475143281203,PURE
4.39126771757906,3.40517630992169,81.0526584563865,23.597204028141253,SUSPICIOUS
5.979358596530789,1.1231349268585717,25.519964942913443,24.279913684734538,PURE
5.143544738332016,3.6223013341100705,63.46770444145235,25.700655145300598,SUSPICIOUS
4.6956968635240255,3.859538241493884,55.02421841217563,23.521419096500072,SUSPICIOUS
4.444413702336687,3.00755084345888,55.96841946933107,23.971936865331156,SUSPICIOUS
5.6116417436892,0.9972266165326613,22.620135096034506,23.931620975466753,PURE
4.027082352904725,3.254862727905674,74.52687849729199,22.805961214794767,SUSPICIOUS
4.915281845553156,3.428506562448542,55.01046651557634,22.818324372137642,SUSPICIOUS
5.352609857824383,0.7573730941818246,4.515566785292142,23.74932287952472,PURE
4.454983323890242,4.406693623763312,68.80537913131427,23.345421164210148,SUSPICIOUS
5.335908677383144,1.3707744748330826,17.72852566741094,24.220070529649984,PURE
4.665746986325145,3.6931820093775465,59.83382544212723,23.956105779472534,SUSPICIOUS
4.060687535937054,3.653995663456272,62.009487405071326,22.871765391614126,SUSPICIOUS
5.319629787441544,1.2918541652170414,24.727100230774887,22.90360494008712,PURE
4.5603297140144905,3.178358874404245,63.60463605691685,22.3635503546772,SUSPICIOUS
5.659224055412915,0.8103831317005352,16.650625323533145,24.43375296586173,PURE
5.63692677170646,1.4662917531708708,10.48428523440947,25.75394338566851,PURE
5.770486666959244,1.2763279513898902,23.07185032509065,24.040328758491796,PURE
4.319589706814636,3.4905107793518533,83.06945946185866,24.40369041186766,SUSPICIOUS
5.652211054435978,0.8185072451246891,13.106181421088463,27.68295020986634,PURE
5.175730741603292,4.150666825977743,89.7639630341194,22.309848796635293,SUSPICIOUS
5.880558862187219,1.3902287215590086,27.41012248237517,21.931021157978208,PURE
5.696494483048637,1.2435084511591925,20.44687280613959,20.701791065069877,PURE
5.816610248635055,0.9028547907328913,14.478281547286205,22.122690863714332,PURE
5.505010937767809,0.8925507691347088,18.93383382238539,26.696529790274283,PURE
4.298512989618585,2.9507660091044814,75.51048260224267,21.623796085491765,SUSPICIOUS
4.942962104917768,3.5336961570359513,81.49120417577035,25.614010707897897,SUSPICIOUS
3.6311233865418933,2.49900978120999,90.62314628722277,26.662966338914266,SUSPICIOUS
4.856841146677392,4.050870644699399,55.673161309759706,22.78559472011753,SUSPICIOUS
4.50467371427444,3.4923401529324543,76.42460645811472,23.444983455176807,SUSPICIOUS
4.3550440613101875,3.007005269746025,63.00945247197637,24.123659629401754,SUSPICIOUS
6.038091125161995,0.9465304874223902,15.443921617844074,26.691836795276682,PURE
4.648209055884822,3.3125201216522955,56.830261198651584,22.937389849634307,SUSPICIOUS
5.277456825762069,1.373374853488905,21.716320470113576,23.021064031046414,PURE
4.678426302499585,4.1642342132062655,82.60930039756829,23.747784272122814,SUSPICIOUS
5.616374827877264,0.9848363518710641,17.715271881394663,21.853837346822928,PURE
5.499304869176759,0.9383403429289698,23.470957592354743,25.782589910172128,PURE
4.72767857693603,3.669148039524816,66.41601851245458,21.03105028443632,SUSPICIOUS
4.814129490783646,2.3235547035237585,26.916066800775262,26.01067566903472,SUSPICIOUS
4.022101879940499,3.5998439758763205,71.89569369319618,24.932357834784078,SUSPICIOUS
4.5907906395717095,3.065463630670042,63.29017156511873,23.156747960132545,SUSPICIOUS
4.362334721139318,4.646499758716395,96.58377395004617,24.172539118721126,SUSPICIOUS
4.188028221862341,2.104478853927545,55.70007087611931,22.994069686385032,SUSPICIOUS
4.448211810017754,3.4409146792737824,60.966819094573296,24.319794942356534,SUSPICIOUS
4.17111747393144,2.7264368552351517,67.19283602493176,23.611805905999347,SUSPICIOUS
4.478519622175781,3.4802869905249323,53.9179148202159,23.807193732841604,SUSPICIOUS
5.612046041988205,1.0782479703086285,19.399843131599102,26.321257801995092,PURE
6.144033833317923,0.7482521027153772,24.357775474970794,23.90137460839052,PURE
4.851818705777809,3.395440501677898,57.95231573979483,24.7630875348449,SUSPICIOUS
4.775494981800694,3.8302367441798726,56.44447208904808,23.30203431482992,SUSPICIOUS
4.333923527487602,2.519595594009612,53.9829561763121,24.774267430672438,SUSPICIOUS
4.089059106126276,3.2135834239541166,64.76024805822703,21.930572752816605,SUSPICIOUS
4.531260331185563,3.217523635228557,64.12362776434267,22.39088546139029,SUSPICIOUS
5.469679930478836,1.1406927271734446,9.487081978810798,23.92843296578703,PURE
3.645437213810977,3.8088831496001436,58.79182481278265,24.220189517978323,SUSPICIOUS
5.792675225848864,1.1664628023959185,14.435771086614178,23.857056701419573,PURE
5.443349341532752,1.168351195155432,22.115852919809573,24.875892277988946,PURE
5.630745021189105,0.912024042734529,11.744432118073485,22.962137895178135,PURE
4.814865814595801,3.0474940721207955,71.32610329437772,26.418417386982966,SUSPICIOUS
5.609114367980762,0.7787107359484855,20.041263778572358,22.54953578530618,PURE
5.660309468466722,1.019755905622833,18.646105909876137,23.418447660096025,PURE
5.758206389408609,1.1049020348517886,14.047627722773441,23.734579158758926,PURE
4.603946542769398,3.2876172990536583,59.07995588156298,24.640791542807527,SUSPICIOUS
5.505613626842113,1.428993542700257,18.854327190639708,23.33072485017783,PURE
4.3083114756931495,3.9928520773314986,72.91576452366004,25.759686956379962,SUSPICIOUS
4.067984735221712,2.9141929807446743,84.78594993519795,26.397970755757076,SUSPICIOUS
5.486740454079445,1.1366684011476704,17.37106539950176,24.33568192745835,PURE
4.9721960289870095,2.734383523221111,46.07945399099807,21.813672750802603,SUSPICIOUS
5.187282771777222,3.67811500470033,68.22897209513381,27.34695021928895,SUSPICIOUS
5.634915562566367,1.0422682722159724,11.776726483442914,24.707123334579606,PURE
4.831657779887395,3.3135269700382883,71.69905615806647,22.341442997271095,SUSPICIOUS
4.3518730250516064,2.4122667168230643,69.46537776553775,24.662910974354112,SUSPICIOUS
5.694718486127036,0.9948489956638479,15.8655946502629,25.56624131560361,PURE
4.536689250909685,3.5203765897442842,79.52082202842655,22.64140154870607,SUSPICIOUS
5.304295601926514,1.1714030971930096,5.6417774993635526,22.378415189387606,PURE
4.126841029382614,3.330772008008113,86.60621003930459,23.91765899907557,SUSPICIOUS
5.871248005714164,1.104200768326552,15.959623134892244,21.77165944044454,PURE
4.694158781910822,3.878351158397292,67.78596120551997,25.140083945534403,SUSPICIOUS
5.499648591283092,1.0705885236995725,19.24110293150168,24.351322098804783,PURE
5.700997455796091,1.1154736615295238,14.875907111521606,23.629233926219104,PURE
5.694647524914709,1.4257231091142586,16.798373009209325,22.46815077430393,PURE
4.636060290454194,3.0971425384983307,85.44941226371742,23.11130361127066,SUSPICIOUS
5.731310721726766,1.20288776681175,17.278197940380288,27.244882084958192,PURE
5.648392454313207,0.45174653198618553,16.80525976566795,27.84012680740319,PURE
5.355831270005795,0.7095824400954998,18.23699335658207,25.621171088331934,PURE
5.479872262016238,1.113960416998004,19.29861250860741,23.88834985634993,PURE
5.422097114074895,1.5121495849763975,24.230425962488145,25.610447624789657,PURE
5.278503353087754,0.8359533585958716,16.702043243181976,25.60001203438373,PURE
4.978351518967491,4.000206953972213,87.81079077347127,24.841379171911857,SUSPICIOUS
4.718288863091094,3.618469084873175,76.54839706236501,23.176912638388558,SUSPICIOUS
5.22654696148165,0.639615767052883,9.449158036716872,22.978422513787677,PURE
5.307297010373576,1.1464099874715274,15.449918005726264,24.738676896012223,PURE
5.5229835439167365,0.9879637919606061,17.221613823039604,23.22593290767394,PURE
5.44149585231346,1.0984054717366767,8.795628843341774,24.31257421192133,PURE
4.258897629609081,3.512342362875943,81.99912852913076,25.42968756806413,SUSPICIOUS
4.480758496022102,3.0971922301315677,71.01783265791104,21.474842711668575,SUSPICIOUS
5.547068633352408,1.3116848973699176,22.678391965737305,26.34828604385151,PURE
5.634273656237994,1.0013998130682336,12.35146572671191,24.311531530744666,PURE
4.570135773537224,3.912031262905731,72.84372424898115,23.755399554084356,SUSPICIOUS
4.584357427190813,3.936253668654901,64.49763382277969,25.1218653841763,SUSPICIOUS
5.703007053441731,1.0785939280090886,11.597853237518585,24.514088019566557,PURE
4.619766936781584,3.7540543383442952,74.84751571277172,21.742919438953496,SUSPICIOUS
4.709466994084077,4.013834496236646,67.44723066212607,24.76680389928747,SUSPICIOUS
